0,515762082;0,328993764;-0,221240532;-0,274110148;-0,465491172;-0,201002452;0,108224176;0,007319212;-0,263104251;-0,312886295;-0,132988591;-0,478394004;-0,492364158;-0,613665784;0,613566281;0
0,128174608;-0,093641314;0,502680363;0,517126441;-0,588986165;0,442567359;-0,607381593;-0,128410594;0,021131397;-0,011451993;-0,501449006;-0,504852446;-0,019257941;0,234644654;0,571572494;0
0,216494725;-0,190636009;0,080737396;-0,207622909;0,33907053;-0,365348243;-0,37389306;-0,288422679;0,235588416;0,039668446;0,508326349;0,050544859;-0,145339778;-0,050846259;0,606590154;0
0,51369133;0,182720925;0,040235324;0,085261968;-0,121423153;0,095080937;-0,585264195;-0,439979978;0,185434408;-0,522136527;0,490719763;-0,175019554;0,390051983;0,369765757;-0,596466077;0
-0,328573918;-0,504941794;0,40509847;-0,202252833;0,103042891;-0,574776494;0,073292512;0,347682663;-0,320312403;0,346490612;-0,130356244;-0,437642547;-0,365331964;-0,154965917;-0,464888602;0
-0,240401412;0,170382096;0,554859577;0,046965155;0,107280588;-0,05174602;0,087336141;0,527904003;-0,276356105;-0,155932354;0,169335008;-0,383079943;0,5277269;-0,317910294;0,480774678;0
0,442095223;-0,131521131;-0,025764524;0,199630582;-0,264181547;0,380844231;0,277870301;-0,575510856;0,478534761;0,548942736;-0,192025093;0,467462174;-0,271876185;0,371195267;-0,623490821;0
-0,099700428;0,412491681;0,347409851;0,017899098;0,350688797;-0,312086245;-0,097455219;-0,289337084;-0,369938743;0,087703854;0,216513853;-0,400421885;0,049030663;0,586103433;0,566131795;0
0,440727361;0,177989523;0,033169046;-0,168663169;0,536819301;-0,631259025;0,220545888;0,067461366;-0,523208281;-0,213308922;0,114152198;0,113469041;-0,556099096;0,130446331;-0,33311823;0
0,113215718;-0,273211586;-0,475715176;-0,285289195;0,576191985;0,389267239;-0,098065882;-0,12259611;-0,03617518;0,160437011;-0,09287347;-0,474607958;-0,288249693;-0,520497184;0,151728512;0
0,148842205;-0,403584273;-0,529190377;0,544826878;-0,524208536;0,262409295;-0,198130783;0,529210897;0,466799877;-0,624655708;0,312177596;-0,287393596;0,23819422;-0,401215892;-0,395887313;0
0,206868626;-0,173780035;0,212640496;0,595603399;0,606912048;-0,142698473;-0,557130621;-0,298104054;-0,622512464;-0,455559355;-0,093630669;-0,331838279;-0,563079686;0,303323731;-0,002731141;0
0,475772845;-0,123628331;-0,044465362;-0,042512881;0,270272785;-0,114687441;0,010235507;-0,468502062;0,022230956;0,036896386;-0,321077411;-0,169998571;-0,310091141;-0,293057399;-0,368409522;0
0,044236923;0,29616381;-0,353804129;-0,272711779;0,585992297;-0,551517346;-0,054824543;-0,25142918;-0,49498532;-0,337996927;0,073548915;0,526943692;-0,539101825;0,367962322;0,201846044;0
-0,038176338;-0,267475008;-0,406536746;-0,162892894;-0,468004641;-0,196617985;0,389495678;-0,35171681;-0,039064765;0,351224039;-0,435790792;-0,337701885;-0,442014371;-0,073716899;0,295565547;0
-0,605123814;0,385384431;0,627377257;0,37832097;0,132627633;0,242629433;-0,610458061;0,342056004;0,349755346;-0,083637706;-0,101826524;-0,504623062;-0,181903954;-0,336939866;-0,435700042;0
-0,009207221;-0,08308658;-0,204040472;0,452808823;-0,557351187;0,578821509;-0,395885737;0,485225664;-0,45747667;0,460632374;0,287165157;0,015456708;0,317684547;0,008488094;0,389359177;0
0,418608451;-0,245234083;0,454711631;-0,158126955;-0,365297025;0,320588395;0,531990347;-0,284998884;-0,397089223;0,591640523;-0,060142189;0,0228929;-0,12386818;0,553168724;0,266245795;0
-0,324418834;-0,061024279;0,617646967;-0,235788635;-0,271992651;0,2797197;0,498762499;-0,262399283;-0,148789624;0,349167949;0,423185835;0,532582678;0,452430015;0,550112507;0,477886388;0
-0,405251187;-0,295718696;-0,298856002;0,59282008;0,130177755;-0,489016353;-0,326910782;0,608646913;-0,604066753;-0,123864526;0,091226343;-0,430511608;-0,439375161;0,493592212;0,135214913;0
-0,076495302;0,360406355;0,564480852;-0,091298553;0,152627297;-0,284234476;0,030233652;-0,07895073;-0,351943167;-0,522784434;0,552269863;-0,615258712;-0,028922657;0,125129007;-0,156058948;0
0,420429629;-0,55286358;-0,202687479;-0,2425517;0,364467798;-0,396847404;-0,31067501;-0,084264349;-0,209432943;0,122838236;-0,629931964;-0,037247281;0,589289809;0,520499803;0,269204917;0
0,077807396;0,305713748;-0,123567583;0,348419375;-0,20676066;-0,569644432;0,600525738;-0,088695344;-0,234938702;0,129696952;0,196939073;0,415655945;-0,579336746;0,483180603;0,210331803;0
-0,506181553;0,334435786;-0,148906006;0,184416107;0,088129757;0,011666011;0,404599783;0,435600451;-0,503299497;-0,100361594;-0,398244203;-0,187753208;0,141489883;0,418287123;0,15013535;0
0,385436717;0,073367755;0,032973379;0,011275827;0,031832082;-0,385867796;0,140732783;0,25508188;-0,300534245;-0,218838427;0,452327802;0,168255676;-0,600172689;0,260175259;-0,464895187;0
-0,180079438;-0,363762176;0,06497896;0,212659166;-0,003404123;-0,331943839;-0,520765186;-0,227550209;-0,200053866;-0,374885005;0,305631525;0,502537209;-0,252691998;-0,183642943;-0,440940369;0
0,250532688;-0,173388057;0,125441445;0,24734986;0,376684147;-0,508852594;-0,249741345;0,041811338;-0,18107539;-0,036224313;-0,014490425;-0,553070006;-0,480795673;-0,229169378;0,268225867;0
0,475834247;0,372348561;-0,45699872;0,594019601;-0,552706068;0,597941884;0,379691743;0,561254629;-0,210732667;-0,150344723;0,273777991;-0,331505947;-0,399396667;-0,246263079;0,358624468;0
-0,255981093;-0,238999131;-0,193699089;-0,492017788;0,163052797;-0,006708053;-0,589609681;-0,215098638;0,515915024;-0,588466505;-0,562762004;0,226850398;-0,386369561;-0,383540433;-0,621337609;0
-0,411297745;0,592454398;-0,630804743;0,164144179;-0,218295341;0,565706876;0,327112017;-0,214287687;-0,263360786;-0,406458341;0,503264856;-0,102218774;-0,2962498;-0,234729328;-0,529517755;0
0,455077265;-0,48276859;-0,344349495;0,092724053;-0,412667132;-0,407915205;0,273052995;-0,621201797;0,240201737;-0,357489992;0,433020017;-0,044976713;-0,340489832;0,550062194;-0,622367976;0
-0,261332425;0,133637393;0,31237115;-0,221818969;-0,37147089;0,313747504;-0,333125115;0,068883065;0,604456173;0,425341504;0,049330802;0,607712468;-0,562762214;0,546864465;0,292211852;0
-0,536913191;0,33906403;-0,612793222;0,413008867;-0,411119858;0,552430497;-0,061224019;0,153330298;-0,603297213;0,419001508;-0,051926828;0,581232284;-0,238582569;-0,11078974;-0,018891446;0
-0,021740323;0,035177938;-0,131925969;-0,273416722;0,487297996;-0,262796449;0,217833988;0,55799308;-0,495682349;-0,210841348;0,155778469;0,080772257;-0,316381756;0,29980646;0,170425978;0
-0,383203762;0,203391298;-0,535642351;0,580413796;-0,453000713;-0,538467925;-0,064607402;-0,121074788;0,32875814;-0,542374561;0,432315506;0,612731007;0,283244451;-0,008396565;0,312879849;0
0,364939132;0,537881365;-0,452751106;-0,009076292;-0,185342084;-0,618271048;0,107214525;0,343078419;-0,572857442;-0,077415611;-0,122323267;0,413494861;0,515313039;-0,008573696;0,065525585;0
-0,160765671;-0,377266174;0,485947749;-0,14129928;0,169781358;0,377105786;0,484450723;-0,186572454;-0,290212938;-0,112847433;-0,589556832;-0,476171186;0,171739802;-0,363466072;-0,577441422;0
