0,237064141;0,15121822;-0,101690679;-0,125991594;-0,213957692;-0,092388478;0,049744004;0,003364192;-0,120932859;-0,143814606;-0,061126685;-0,219888331;-0,226309553;-0,282064457;0,282018722;0,058913992;-0,043041159;0,231051278;0,237691252;-0,270720752;0,203421023;-0,279176001;-0,05902246;0,009712805;-0,005263778;-0,230485299;-0,232049651;-0,008851692;0,107851731;0,262716758;0,099509324;-0,087623661;0,03711002;-0,095431495;0,15584989;-0,16792814;-0,171855667;-0,132570185;0,10828552;0,018233148;0,233646391;0,023232366;-0,066803766;-0,023370901;0,278812225;0,236112343;0,083985583;0,018493707;0,039189688;-0,055810763;0,043702865;-0,269009992;-0,202231763;0,085232804;-0,239994081;0,225553725;-0,080445736;0,179282932;0,1699586;-0,274158809;-0,151025242;-0,232090719;0,186198877;-0,092963201;0,047362486;-0,26418944;0,033688064;0,159808358;-0,147227931;0,159260446;-0,059916756;0
-0,20115739;-0,167920658;-0,071228311;-0,213680727;-0,110497759;0,078314181;0,255034857;0,021586996;0,049310295;-0,023784466;0,040143058;0,242645036;-0,127023922;-0,071672523;0,077832899;-0,176078313;0,242563632;-0,14612383;0,220982581;0,203204011;-0,060452183;-0,011842369;0,091757913;-0,121428026;0,175050694;0,127719905;-0,264526981;0,219953028;0,252315249;-0,088262137;0,21486364;-0,124964778;0,170615658;-0,286580423;-0,045826161;0,189597082;0,159682963;0,008227116;0,161190094;-0,143446872;-0,044794177;-0,132990481;-0,170038111;0,040312073;0,099518115;-0,184049339;0,022536383;0,269395738;0,260216003;0,202575289;0,081810848;0,015245772;-0,077524096;0,246742851;-0,290150989;0,101371394;0,031007845;-0,240486701;-0,098045006;0,052468752;0,052154747;-0,255604587;0,059958164;-0,153113984;0,052038309;-0,12557858;-0,218657038;-0,131129915;0,264840054;0,178922233;-0,045074861;0
-0,056349899;-0,016627508;0,073743037;-0,042688228;-0,218148118;-0,132490674;-0,239240576;0,069740275;0,068413617;-0,185502894;-0,243236303;0,250423442;-0,240946457;0,12061343;-0,091068548;0,243245734;0,214559223;-0,28711585;0,143488861;-0,132097179;0,109483248;-0,184414295;-0,181965074;0,095084797;-0,079876005;0,097737771;0,273762288;0,27896018;-0,065589721;-0,256078716;-0,137020118;-0,286130732;-0,209392646;-0,043036266;-0,152525668;-0,258813136;0,139419283;-0,001255338;0,218683545;-0,056824348;-0,020437995;-0,01954056;0,124227793;-0,05271477;0,004704634;-0,215341613;0,010218205;0,016959002;-0,147579559;-0,078137898;-0,142529845;-0,134700481;-0,169335222;0,020332996;0,136128307;-0,16262202;-0,125348849;0,269344655;-0,253498639;-0,025199474;-0,115566546;-0,22751434;-0,155356421;0,033805917;0,24220364;-0,247791986;0,169129672;0,092776225;-0,017547317;-0,122941828;-0,186859964;0
-0,074871855;-0,215112979;-0,090373208;0,179027232;-0,161662608;-0,017955672;0,161436112;-0,200306252;-0,155220808;-0,203166849;-0,033883129;0,135853322;-0,278138238;0,177137545;0,288366779;0,173890906;0,060960774;0,111521843;-0,280590064;0,157222129;0,160761043;-0,038443115;-0,046803397;-0,231944218;-0,083610071;-0,154870555;-0,20026454;-0,004231994;-0,038189796;-0,093784869;0,208128395;-0,256180097;0,266048685;-0,18196435;0,223028426;-0,210273918;0,211724401;0,131992179;0,007104499;0,146020068;0,003901455;0,178964491;0,192408585;-0,112719041;0,209002999;-0,072681246;-0,167904598;0,147354788;0,244523277;-0,130996476;-0,182517519;0,271940798;-0,027643669;0,010522459;-0,056934592;0,254257676;0,122376834;-0,149115406;-0,028049112;0,283894363;-0,108377548;-0,12501831;0,12856996;0,229250477;-0,120608828;-0,068389448;0,160491053;0,194512528;0,244795535;0,207954281;0,252852921;0
0,219655011;-0,186269072;-0,135923716;-0,137365742;0,272482968;0,059834716;-0,224770772;-0,150260801;0,27975759;-0,277652372;-0,056932912;0,041931145;-0,197879735;-0,201953766;0,226874013;0,062149988;-0,03516019;0,165656658;0,259457166;-0,041964335;0,070153391;-0,130645125;0,013896552;-0,0362888;-0,16176665;-0,240291884;0,253844525;-0,282796628;-0,013293968;0,057514117;-0,07173071;0,193245669;-0,254117419;-0,093162981;-0,111486114;0,167523454;-0,182406369;-0,142798214;-0,038731144;-0,096263456;0,05646119;-0,289541021;-0,017120286;0,270860319;0,23924178;0,123736961;0,035763279;0,140517827;-0,056796426;0,16014698;-0,095035172;-0,261830546;0,276024785;-0,0407678;-0,107986886;0,05961372;0,090520792;0,1910515;-0,266285508;0,222088436;0,096676607;-0,23266056;0,153719583;-0,068442942;0,084764754;0,040507835;0,005362149;0,185969662;0,200218764;-0,231335856;-0,046130059;0
-0,183048392;-0,086298614;0,065034206;0,192260891;0,069007996;0,177161577;0,033722649;0,015155836;0,005182805;0,014631252;-0,177359718;0,064686214;0,117245468;-0,138137127;-0,10058658;0,2079073;0,077336796;-0,275862511;0,119586582;-0,213683754;-0,082771453;-0,167199123;0,029866836;0,097746353;-0,001564666;-0,152574188;-0,23936376;-0,104590851;-0,091952471;-0,172311604;0,140480034;0,230985479;-0,116146986;-0,084409378;-0,202673196;0,115154484;-0,079695837;0,057657725;0,113691534;0,173138559;-0,233888273;-0,114790752;0,019218103;-0,083229232;-0,016650091;-0,006660358;-0,254212301;-0,220992231;-0,105335083;0,123286951;0,218711768;0,171145756;-0,210054234;0,273034314;-0,254045021;0,274837146;0,174520966;0,257974269;-0,096860859;-0,069104232;0,125838922;-0,152372916;-0,183578109;-0,113192007;0,164837634;-0,117658781;-0,109853216;-0,08903157;-0,226150347;0,074945353;-0,00308328;0
-0,271007345;-0,098867628;0,237134438;-0,270481897;-0,258667117;0,10426919;-0,177590349;-0,176289972;-0,285590724;-0,189048303;0,272314886;-0,289942184;0,075446994;-0,100336956;0,260020694;0,150353296;-0,098494884;-0,121050772;-0,186823927;0,231319934;-0,04698369;-0,136167831;-0,10789065;-0,243386778;0,209171059;-0,221899059;-0,158276306;0,04261955;-0,189677726;-0,187493558;0,125505685;-0,285528299;0,110405981;-0,164316185;0,199032697;-0,020673032;-0,156502256;0,252829795;-0,28606432;-0,12011846;0,061424899;0,143577825;-0,101956551;-0,170742345;0,144210451;-0,153117148;0,031661313;0,277831365;0,195503357;0,022674339;0,279328083;-0,258667214;0,251359995;0,134311835;-0,246786006;0,155846903;-0,281663394;0,189834801;-0,188966539;0,253918358;-0,02814092;0,070476517;-0,277298662;0,19258925;-0,023867572;0,26715677;-0,109661748;-0,050923237;-0,008683237;-0,009992691;0,016169137;0
-0,060638263;-0,125672868;0,223980949;-0,120791381;0,100124901;0,256475136;-0,227834721;-0,096910814;0,071601791;0,037126044;-0,145421255;0,137802609;0,078334351;-0,176135225;0,093486483;-0,246201879;0,266780561;-0,208216596;-0,247500622;-0,029696053;-0,055650641;0,151109918;-0,249296262;0,198708876;0,281634798;0,130190072;-0,003859385;0,143811643;0,167740097;0,247231016;-0,208101866;-0,004171814;-0,085190369;-0,284181214;0,04927993;0,15769207;-0,26330737;-0,0355832;-0,05622449;0,190058183;0,236857743;-0,003940801;0,030118086;-0,073894102;-0,173406081;0,223360324;-0,064946597;0,078038059;0,17333236;0,222672233;-0,085755894;-0,133393057;-0,051869031;-0,270983053;-0,218866638;0,078938235;-0,167063022;-0,265414343;-0,111739763;0,260621245;-0,030351895;-0,080959948;0,026035505;0,115057191;-0,045458506;0,149436975;-0,067693438;0,071829149;0,065271261;0,226480829;-0,273580925;0
0,011677345;0,138694311;-0,146872388;0,02413262;0,238976576;-0,169694584;0,115284255;0,081428542;-0,232411942;-0,095549747;0,208788972;0,261165699;0,235754281;0,042300494;0,215977606;-0,242989198;-0,104893731;0,22537184;0,261028111;0,034068677;-0,288579442;-0,214529853;-0,026159319;-0,070276338;0,027131275;0,26071011;0,205747311;0,26225082;-0,03215664;0,000367346;0,153910669;-0,277919618;0,237537948;0,205566742;0,193253177;0,018599048;-0,195683059;-0,004429257;-0,167156798;-0,042053597;0,008339139;-0,056156469;-0,170014237;0,065484576;0,051545548;-0,051439232;0,080967641;-0,217929719;0,029250304;0,101739758;-0,253486123;0,137143725;0,094929566;-0,098274264;-0,275687899;-0,064479218;-0,125832786;0,214090366;0,28768776;0,268952882;-0,084755478;0,143719851;-0,177101234;0,057907128;0,041226;0,196022174;-0,267058664;-0,260498877;0,139733733;-0,093307858;0,243380277;0
0,190221942;0,101842222;0,012395292;-0,264956878;0,058263443;0,2461708;0,199042521;0,168864529;-0,212115909;-0,110943947;0,132990614;-0,057685899;0,156790018;-0,036832948;-0,273919472;-0,082162768;0,045125796;0,190568224;-0,032954021;-0,146254581;-0,119087009;-0,001430601;-0,145423264;-0,247984535;0,155305703;-0,169741651;0,062765051;-0,26642784;0,14620979;-0,075066983;0,050780102;-0,066977037;-0,168128254;0,149045897;-0,153021648;-0,255384913;-0,208152142;-0,124003802;-0,043264925;-0,019963602;-0,034188891;-0,245460579;0,209117253;0,089210413;0,072940324;-0,089280666;-0,043204837;-0,19594634;0,024459056;-0,012501474;-0,021498044;-0,160380685;-0,117998661;-0,237739692;0,07178087;-0,099033873;-0,043420929;-0,03030659;-0,129576165;-0,062681323;-0,107280667;0,174783945;-0,268031677;0,15363749;0,128962367;-0,090718765;-0,180244061;-0,282942295;-0,174497715;0,272151856;-0,164697042;0
